customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_1641,Male,0,Yes,No,45,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,29.96,7508.19,Yes
ID_1642,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),20.43,2003.07,Yes
ID_1643,Female,0,Yes,No,24,No,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,36.81,7935.76,No
ID_1644,Male,0,No,Yes,15,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Two year,No,Credit card (automatic),37.04,3135.07,No
ID_1645,Male,0,No,Yes,36,Yes,Yes,DSL,No internet service,No,No,No,No,No,One year,Yes,Electronic check,104.49,6315.01,Yes
ID_1646,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,33.94,7367.66,No
ID_1647,Female,0,Yes,No,44,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.95,3800.39,No
ID_1648,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,26.97,465.17,No
ID_1649,Female,0,Yes,No,72,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),109.37,8248.57,Yes
ID_1650,Male,0,Yes,Yes,36,No,Yes,No,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),44.01,646.91,Yes
ID_1651,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,79.71,3035.52,No
ID_1652,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No,No,No,No internet service,No,One year,Yes,Mailed check,34.3,5187.61,No
ID_1653,Male,0,No,Yes,27,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,57.45,1037.37,No
ID_1654,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),26.87,7282.7,No
ID_1655,Male,0,Yes,Yes,34,Yes,No,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,76.49,1781.66,Yes
ID_1656,Female,0,No,Yes,68,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,53.01,8563.51,No
ID_1657,Male,1,No,Yes,21,No,Yes,No,Yes,Yes,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),103.89,7960.61,No
ID_1658,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Mailed check,36.52,5257.88,No
ID_1659,Female,0,No,Yes,7,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,One year,No,Electronic check,46.39,5738.45,Yes
ID_1660,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),36.06,4643.03,No
ID_1661,Male,1,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,74.91,3408.11,No
ID_1662,Female,0,Yes,Yes,51,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,29.48,3066.7,No
ID_1663,Male,0,No,No,54,Yes,No,No,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,37.28,7745.88,No
ID_1664,Male,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),86.44,5015.79,Yes
ID_1665,Female,0,No,No,6,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.73,7153.46,Yes
ID_1666,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,92.94,4473.74,No
ID_1667,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,28.74,2679.48,No
ID_1668,Male,0,No,Yes,60,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),77.09,813.99,No
ID_1669,Female,0,No,Yes,22,Yes,No phone service,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.53,2823.96,No
ID_1670,Female,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,35.73,7645.9,No
ID_1671,Male,0,No,No,51,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),44.49,6188.66,No
ID_1672,Female,0,No,Yes,50,Yes,No,No,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,108.54,6828.8,No
ID_1673,Male,0,Yes,Yes,11,Yes,No,No,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),81.19,6721.38,No
ID_1674,Male,1,Yes,Yes,56,Yes,Yes,No,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),67.75,1058.48,No
ID_1675,Male,0,No,No,71,No,No,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,74.8,1395.49,No
ID_1676,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.95,2768.0,Yes
ID_1677,Male,0,No,Yes,39,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.21,2627.52,Yes
ID_1678,Female,0,No,Yes,69,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.15,591.46,No
ID_1679,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),82.82,1348.78,No
ID_1680,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,111.89,7438.89,No
ID_1681,Female,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,76.35,5123.46,No
ID_1682,Male,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,69.69,2985.02,No
ID_1683,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),116.31,4581.26,No
ID_1684,Male,0,No,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),38.95,2283.34,No
ID_1685,Male,0,Yes,Yes,51,No,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,32.52,5078.38,Yes
ID_1686,Female,0,Yes,Yes,62,Yes,Yes,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,34.56,665.55,No
ID_1687,Male,0,Yes,Yes,37,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),117.69,7841.17,No
ID_1688,Male,0,No,Yes,6,No,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.8,2102.51,No
ID_1689,Female,0,No,Yes,71,Yes,No,No,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Mailed check,49.0,7116.91,No
ID_1690,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),43.27,5738.35,Yes
ID_1691,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,23.94,4551.18,No
ID_1692,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),31.51,8076.42,Yes
ID_1693,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Two year,No,Credit card (automatic),109.52,1377.74,No
ID_1694,Male,1,Yes,Yes,31,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,93.36,1052.46,No
ID_1695,Female,0,No,No,21,Yes,No,No,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),112.88,2808.04,Yes
ID_1696,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.83,7213.5,Yes
ID_1697,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),78.67,323.86,Yes
ID_1698,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,66.86,2093.49,No
ID_1699,Female,0,No,Yes,49,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),106.83,3699.27,Yes
ID_1700,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,117.88,6197.15,Yes
ID_1701,Female,1,Yes,No,41,Yes,No,DSL,No internet service,No,No internet service,No,No,No,One year,No,Mailed check,111.99,2612.65,Yes
ID_1702,Male,0,No,Yes,37,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,78.35,3902.14,No
ID_1703,Male,0,No,Yes,57,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),24.46,2937.95,No
ID_1704,Male,0,Yes,Yes,42,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,80.31,816.59,No
ID_1705,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),28.0,6420.17,No
ID_1706,Male,0,No,No,61,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,32.2,4017.11,No
ID_1707,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),37.48,7060.03,No
ID_1708,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,54.78,6039.01,Yes
ID_1709,Female,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,77.72,519.83,No
ID_1710,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),51.77,4352.46,No
ID_1711,Male,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,63.7,8605.55,No
ID_1712,Male,0,Yes,No,20,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,23.0,2686.8,No
ID_1713,Male,0,No,No,69,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),80.54,4290.77,No
ID_1714,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.28,5669.31,No
ID_1715,Female,0,Yes,Yes,7,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),28.24,1771.63,No
ID_1716,Female,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No,Two year,No,Electronic check,97.15,6106.73,No
ID_1717,Male,1,No,Yes,38,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,83.32,5736.42,No
ID_1718,Female,1,Yes,Yes,52,Yes,Yes,No,Yes,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),67.47,3268.21,No
ID_1719,Male,0,No,Yes,15,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,73.81,2483.75,No
ID_1720,Female,1,Yes,No,46,Yes,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),68.81,7983.74,No
ID_1721,Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,23.66,1119.59,Yes
ID_1722,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.13,3762.78,No
ID_1723,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,69.69,6665.48,No
ID_1724,Female,0,Yes,Yes,15,Yes,No phone service,No,No,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,35.62,1302.56,No
ID_1725,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,86.66,8103.55,No
ID_1726,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,88.1,4579.3,No
ID_1727,Male,0,No,Yes,15,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,39.71,4393.53,No
ID_1728,Female,0,No,No,14,Yes,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.3,3695.59,Yes
ID_1729,Female,0,Yes,No,42,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),64.13,7536.12,No
ID_1730,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Mailed check,36.4,8237.99,Yes
ID_1731,Male,0,Yes,Yes,63,No,Yes,DSL,No,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.34,3312.47,No
ID_1732,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Two year,No,Electronic check,78.22,4719.18,No
ID_1733,Female,1,No,Yes,27,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),35.38,2752.26,No
ID_1734,Male,1,Yes,Yes,53,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Two year,No,Electronic check,105.92,3208.03,No
ID_1735,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.13,264.34,Yes
ID_1736,Male,1,Yes,No,63,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,102.29,6829.72,No
ID_1737,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.37,8419.04,Yes
ID_1738,Male,1,Yes,Yes,57,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),101.12,6687.52,No
ID_1739,Male,0,No,No,52,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,103.15,4509.62,No
ID_1740,Female,0,No,Yes,43,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),118.4,7190.0,No
ID_1741,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),114.49,7453.18,No
ID_1742,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,56.73,4737.63,No
ID_1743,Male,0,No,No,4,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,38.17,8140.21,No
ID_1744,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),47.64,280.25,No
ID_1745,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.98,106.29,Yes
ID_1746,Female,0,Yes,Yes,41,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),99.2,724.73,Yes
ID_1747,Male,0,Yes,Yes,4,No,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.91,520.19,No
ID_1748,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),97.42,3698.48,No
ID_1749,Male,0,No,Yes,67,Yes,No,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),56.43,8167.62,No
ID_1750,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),43.06,5870.29,No
ID_1751,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.68,5733.62,No
ID_1752,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No,No,No internet service,No,No,One year,No,Mailed check,81.18,3354.22,No
ID_1753,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.15,4644.42,Yes
ID_1754,Male,1,No,Yes,9,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),107.61,2654.78,No
ID_1755,Female,0,No,Yes,28,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,One year,No,Credit card (automatic),66.11,4506.38,No
ID_1756,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,111.48,6489.36,No
ID_1757,Male,1,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),38.59,4860.43,No
ID_1758,Male,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,69.95,3648.74,No
ID_1759,Male,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),39.73,7340.89,No
ID_1760,Female,0,Yes,Yes,63,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,37.15,2509.78,Yes
ID_1761,Male,0,No,Yes,55,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),114.07,4191.37,No
ID_1762,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),100.43,8495.42,No
ID_1763,Male,0,Yes,Yes,34,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,19.44,8401.61,No
ID_1764,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),45.24,73.26,No
ID_1765,Female,1,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),38.87,4631.13,Yes
ID_1766,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.04,2938.54,Yes
ID_1767,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No,One year,Yes,Mailed check,88.34,2542.55,No
ID_1768,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,75.22,5185.92,Yes
ID_1769,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),63.87,3886.47,No
ID_1770,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,37.29,6369.61,No
ID_1771,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,46.15,253.94,Yes
ID_1772,Male,0,Yes,Yes,45,No,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),54.04,8051.24,No
ID_1773,Female,0,No,Yes,59,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),97.19,4937.56,No
ID_1774,Male,0,Yes,Yes,45,No,No,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,No,Electronic check,117.66,5946.92,No
ID_1775,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,36.74,5258.15,No
ID_1776,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.57,8590.61,No
ID_1777,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),46.41,8566.06,Yes
ID_1778,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,22.68,5304.12,No
ID_1779,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,40.28,5946.03,No
ID_1780,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),108.86,5379.33,Yes
ID_1781,Female,1,Yes,Yes,26,Yes,Yes,No,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.96,2711.16,Yes
ID_1782,Female,1,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,35.09,1687.99,No
ID_1783,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,55.05,3509.15,No
ID_1784,Male,1,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.49,5935.57,Yes
ID_1785,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,33.1,503.9,Yes
ID_1786,Female,1,No,No,30,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),80.78,4475.77,Yes
ID_1787,Female,0,No,No,10,Yes,No,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,74.26,3557.97,No
ID_1788,Male,1,Yes,No,72,Yes,Yes,DSL,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),61.16,4589.98,No
ID_1789,Female,1,Yes,Yes,64,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),104.23,7473.52,No
ID_1790,Male,0,Yes,No,22,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),80.53,431.39,No
ID_1791,Female,1,No,Yes,15,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,44.31,6636.37,No
ID_1792,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),55.81,5798.24,No
ID_1793,Male,0,Yes,Yes,20,Yes,No,No,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),33.34,1785.35,No
